date,country,city,temperature,pressure,humidity,dew,wind gust,uvi,precipitation,AQI,AQI_label,AQI_sort_order,is_weekday,month_name,season,silver_processed_date,data_quality_flag
2023-10-27,SV,San Salvador,23.3,1014.1,62.2,17.0,0.2,5.0,0.0,3.6,Hazardous,3,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-28,SV,San Salvador,22.7,1014.0,85.0,17.0,1.0,5.0,0.0,3.066666666666667,Hazardous,3,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-29,SV,San Salvador,22.4,1013.6,94.2,17.0,0.3,5.0,0.0,2.933333333333333,Hazardous,3,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-30,SV,San Salvador,21.0,1013.6,94.2,17.0,1.0,5.0,0.0,2.8,Hazardous,3,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-31,SV,San Salvador,19.9,1012.9,73.3,17.0,6.0,5.0,0.0,3.533333333333333,Hazardous,3,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-01,SV,San Salvador,19.4,1015.6,93.4,17.0,4.0,5.0,0.0,1.6666666666666667,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-02,SV,San Salvador,23.6,1015.4,89.9,17.0,1.9,5.0,0.0,2.0,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-03,SV,San Salvador,23.2,1014.0,84.5,17.0,9.0,5.0,0.0,1.5333333333333334,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-04,SV,San Salvador,24.5,1012.5,83.0,17.0,0.8,5.0,0.0,1.5333333333333334,Polluted / Unhealthy,2,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-05,SV,San Salvador,23.7,1013.4,87.0,17.0,0.8,5.0,0.0,2.0,Hazardous,3,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-06,SV,San Salvador,21.7,1014.8,86.7,17.0,0.4,5.0,0.0,2.2666666666666666,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-07,SV,San Salvador,23.9,1015.4,87.4,17.0,1.9,5.0,0.0,2.533333333333333,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-08,SV,San Salvador,24.7,1015.1,90.0,17.0,1.1,5.0,0.0,2.2666666666666666,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-09,SV,San Salvador,23.3,1014.6,81.3,17.0,1.5,5.0,0.0,2.533333333333333,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-10,SV,San Salvador,24.4,1014.4,76.1,17.0,2.0,5.0,0.0,3.066666666666667,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-11,SV,San Salvador,24.4,1014.2,71.0,17.0,0.8,5.0,0.0,3.533333333333333,Hazardous,3,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-12,SV,San Salvador,25.5,1014.5,76.5,17.0,0.7,5.0,0.0,2.533333333333333,Hazardous,3,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-13,SV,San Salvador,25.4,1014.3,77.3,17.0,0.6,5.0,0.0,2.2666666666666666,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-14,SV,San Salvador,24.0,1013.8,79.9,17.0,1.5,5.0,0.0,2.8,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-15,SV,San Salvador,24.2,1013.7,84.1,17.0,1.6,5.0,0.0,1.6666666666666667,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-16,SV,San Salvador,23.9,1013.1,82.2,17.0,1.0,5.0,0.0,2.0,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-17,SV,San Salvador,22.8,1014.3,78.0,17.0,2.3,5.0,0.0,2.0,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-18,SV,San Salvador,23.3,1015.5,84.4,17.0,1.3,5.0,0.0,2.8,Hazardous,3,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-19,SV,San Salvador,21.8,1016.3,81.1,17.0,3.0,5.0,0.0,3.6,Hazardous,3,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-20,SV,San Salvador,21.4,1015.7,78.9,17.0,3.3,5.0,0.0,2.533333333333333,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-21,SV,San Salvador,21.7,1014.8,80.9,17.0,2.7,5.0,0.0,3.933333333333333,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-22,SV,San Salvador,23.3,1015.0,80.0,17.0,6.3,5.0,0.0,4.666666666666667,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-23,SV,San Salvador,23.0,1015.6,75.0,17.0,1.5,5.0,0.0,3.6666666666666665,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-24,SV,San Salvador,23.7,1016.7,83.0,17.0,5.4,5.0,0.0,3.6666666666666665,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-25,SV,San Salvador,23.6,1016.4,77.2,17.0,3.2,5.0,0.0,3.066666666666667,Hazardous,3,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-26,SV,San Salvador,23.8,1015.0,77.0,17.0,3.5,5.0,0.0,3.6666666666666665,Hazardous,3,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-27,SV,San Salvador,25.9,1015.3,76.1,17.0,4.4,5.0,0.0,3.3333333333333335,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-28,SV,San Salvador,24.7,1016.2,75.9,17.0,8.0,5.0,0.0,2.533333333333333,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-29,SV,San Salvador,24.7,1015.9,75.0,17.0,6.0,5.0,0.0,2.533333333333333,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-30,SV,San Salvador,22.2,1015.2,68.6,17.0,3.8,5.0,0.0,3.066666666666667,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-12-01,SV,San Salvador,23.7,1015.2,76.0,17.0,3.6,5.0,0.0,3.933333333333333,Hazardous,3,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-02,SV,San Salvador,23.2,1015.6,85.4,17.0,4.3,5.0,0.0,3.8,Hazardous,3,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-03,SV,San Salvador,23.9,1015.1,80.9,17.0,4.0,5.0,0.0,3.8,Hazardous,3,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-04,SV,San Salvador,25.6,1015.1,79.0,17.0,5.0,5.0,0.0,2.2666666666666666,Hazardous,3,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-05,SV,San Salvador,25.2,1015.7,76.7,17.0,8.3,5.0,0.0,2.533333333333333,Hazardous,3,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-06,SV,San Salvador,23.6,1015.8,80.0,17.0,10.2,5.0,0.0,2.2666666666666666,Hazardous,3,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-07,SV,San Salvador,24.4,1016.1,78.6,17.0,7.8,5.0,0.0,2.533333333333333,Hazardous,3,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-08,SV,San Salvador,24.4,1015.0,74.7,17.0,4.5,5.0,0.0,3.3333333333333335,Hazardous,3,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-09,SV,San Salvador,24.8,1014.9,70.6,17.0,3.6,5.0,0.0,3.066666666666667,Hazardous,3,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-10,SV,San Salvador,25.5,1014.1,65.8,17.0,6.2,5.0,0.0,3.066666666666667,Hazardous,3,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-11,SV,San Salvador,23.4,1013.5,74.1,17.0,8.5,5.0,0.0,3.066666666666667,Hazardous,3,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-12,SV,San Salvador,26.8,1013.3,65.0,17.0,10.2,5.0,0.0,2.6666666666666665,Hazardous,3,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-13,SV,San Salvador,29.0,1008.5,51.0,18.5,10.2,5.0,0.0,2.0,Hazardous,3,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-14,SV,San Salvador,28.0,1009.0,59.0,20.0,6.9,5.0,0.0,2.0,Hazardous,3,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-15,SV,San Salvador,26.0,1008.0,69.0,22.0,3.0,5.0,0.0,2.2666666666666666,Hazardous,3,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-16,SV,San Salvador,24.0,1009.1,80.5,22.0,5.6,5.0,0.0,3.533333333333333,Hazardous,3,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-17,SV,San Salvador,27.0,1010.0,50.0,17.0,11.8,5.0,0.0,2.8,Hazardous,3,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-18,SV,San Salvador,26.0,1010.0,39.0,14.0,12.3,5.0,0.0,2.1333333333333333,Hazardous,3,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-19,SV,San Salvador,25.0,1011.0,38.0,11.0,13.3,5.0,0.0,2.2666666666666666,Hazardous,3,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-20,SV,San Salvador,26.0,1011.0,44.0,13.0,12.3,5.0,0.0,3.066666666666667,Hazardous,3,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-21,SV,San Salvador,22.5,1011.0,56.0,14.0,10.0,5.0,0.0,4.066666666666666,Hazardous,3,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-22,SV,San Salvador,23.3,1011.5,75.2,14.0,5.6,5.0,0.0,2.533333333333333,Hazardous,3,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-23,SV,San Salvador,23.8,1011.2,76.7,14.0,4.6,5.0,0.0,2.533333333333333,Hazardous,3,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-24,SV,San Salvador,22.5,1011.2,78.7,14.0,3.7,5.0,0.0,4.666666666666667,Hazardous,3,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-25,SV,San Salvador,22.5,1011.8,88.7,14.0,3.5,5.0,0.0,6.333333333333333,Hazardous,3,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-26,SV,San Salvador,21.8,1012.1,79.0,14.0,5.0,5.0,0.0,5.2,Hazardous,3,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-27,SV,San Salvador,22.4,1012.9,84.5,14.0,4.5,5.0,0.0,4.666666666666667,Hazardous,3,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-28,SV,San Salvador,22.4,1011.9,81.9,14.0,2.8,5.0,0.0,4.933333333333334,Hazardous,3,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-29,SV,San Salvador,22.2,1013.3,79.7,14.0,3.6,5.0,0.0,5.666666666666667,Hazardous,3,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-30,SV,San Salvador,23.0,1014.9,81.6,14.0,9.0,5.0,0.0,4.933333333333334,Hazardous,3,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-31,SV,San Salvador,23.0,1015.6,76.4,14.0,6.6,5.0,0.0,2.2666666666666666,Hazardous,3,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-10-17,TM,Ashgabat,19.0,1015.0,68.0,13.0,13.3,5.0,0.0,,Unknown,0,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-18,TM,Ashgabat,18.0,1019.0,67.0,12.0,13.3,5.0,0.0,,Unknown,0,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-19,TM,Ashgabat,19.0,1015.0,60.0,11.0,13.3,5.0,0.0,,Unknown,0,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-20,TM,Ashgabat,18.0,1019.0,63.0,11.0,13.3,5.0,0.0,,Unknown,0,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-21,TM,Ashgabat,16.0,1022.0,72.0,11.0,13.3,5.0,0.0,,Unknown,0,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-22,TM,Ashgabat,20.0,1017.0,37.0,5.0,13.3,5.0,0.0,3.533333333333333,Hazardous,3,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-23,TM,Ashgabat,18.0,1022.0,55.0,9.0,13.3,5.0,0.0,3.533333333333333,Hazardous,3,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-24,TM,Ashgabat,17.0,1015.0,56.0,10.0,13.3,5.0,0.0,4.333333333333333,Hazardous,3,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-25,TM,Ashgabat,21.0,1013.0,44.0,9.0,13.3,5.0,0.0,4.333333333333333,Hazardous,3,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-26,TM,Ashgabat,20.0,1017.0,64.0,13.0,13.3,5.0,0.0,4.533333333333333,Hazardous,3,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-27,TM,Ashgabat,20.0,1014.0,52.0,11.0,13.3,5.0,0.0,5.066666666666666,Hazardous,3,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-28,TM,Ashgabat,21.0,1011.0,33.0,6.0,13.3,5.0,0.0,4.8,Hazardous,3,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-29,TM,Ashgabat,21.0,1015.0,40.0,6.0,13.3,5.0,0.0,4.666666666666667,Hazardous,3,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-30,TM,Ashgabat,21.0,1017.0,48.0,6.0,13.3,5.0,0.0,4.533333333333333,Hazardous,3,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-31,TM,Ashgabat,17.0,1029.0,44.0,4.0,13.3,5.0,0.0,17.066666666666666,Hazardous,3,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-01,TM,Ashgabat,14.0,1025.0,40.0,4.0,13.3,5.0,0.0,6.066666666666666,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-02,TM,Ashgabat,16.0,1020.0,38.0,0.0,13.3,5.0,0.0,6.333333333333333,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-03,TM,Ashgabat,15.0,1014.0,41.0,2.0,13.3,5.0,0.0,8.8,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-04,TM,Ashgabat,16.0,1012.0,37.0,2.0,13.3,5.0,0.0,7.933333333333334,Hazardous,3,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-05,TM,Ashgabat,17.0,1017.0,36.0,3.0,13.3,5.0,0.0,10.466666666666667,Hazardous,3,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-06,TM,Ashgabat,15.0,1015.0,48.0,5.0,13.3,5.0,0.0,10.4,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-07,TM,Ashgabat,21.0,1011.0,43.0,7.0,13.3,5.0,0.0,6.333333333333333,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-08,TM,Ashgabat,16.0,1023.0,50.0,10.0,13.3,5.0,0.0,4.2,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-09,TM,Ashgabat,14.0,1024.0,50.0,3.0,13.3,5.0,0.0,3.066666666666667,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-10,TM,Ashgabat,16.0,1016.0,52.0,5.0,13.3,5.0,0.0,7.466666666666667,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-11,TM,Ashgabat,13.0,1029.0,67.0,7.0,13.3,5.0,0.0,4.2,Hazardous,3,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-12,TM,Ashgabat,12.0,1025.0,67.0,6.0,13.3,5.0,0.0,4.2,Hazardous,3,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-13,TM,Ashgabat,13.0,1021.0,62.0,6.0,13.3,5.0,0.0,8.466666666666667,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-14,TM,Ashgabat,12.0,1016.0,62.0,6.0,13.3,5.0,0.0,10.4,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-15,TM,Ashgabat,18.0,1012.0,38.0,3.0,13.3,5.0,0.0,4.2,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-16,TM,Ashgabat,17.0,1011.0,47.0,7.0,13.3,5.0,0.0,5.933333333333334,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-17,TM,Ashgabat,20.0,1008.0,34.0,4.0,13.3,5.0,0.0,6.466666666666667,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-18,TM,Ashgabat,14.0,1020.0,67.0,8.0,13.3,5.0,0.0,2.533333333333333,Hazardous,3,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-01,TR,Adana,22.5,1009.0,75.5,18.5,11.8,5.0,0.0,1.2810888888888892,Polluted / Unhealthy,2,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-02,TR,Adana,23.5,1010.0,71.0,17.0,11.8,5.0,0.0,1.2396444444444445,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-03,TR,Adana,22.5,1013.5,66.0,16.0,11.8,5.0,0.0,1.2643,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-04,TR,Adana,23.0,1016.0,51.5,11.5,11.8,5.0,0.0,1.3869888888888888,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-05,TR,Adana,23.0,1018.0,40.5,9.0,11.8,5.0,0.0,1.5382444444444445,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-06,TR,Adana,24.0,1014.0,47.5,10.5,11.8,5.0,0.0,1.4789555555555558,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-07,TR,Adana,24.0,1014.0,57.0,12.5,11.8,5.0,0.0,1.8204777777777779,Polluted / Unhealthy,2,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-08,TR,Adana,25.0,1014.0,65.0,14.0,11.8,5.0,0.0,1.9134333333333333,Polluted / Unhealthy,2,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-09,TR,Adana,24.0,1013.0,71.0,19.0,11.8,5.0,0.0,1.948022222222222,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-10,TR,Adana,23.0,1012.0,78.0,18.5,11.8,5.0,0.0,1.9079888888888887,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-11,TR,Adana,23.0,1012.5,68.0,10.5,11.8,5.0,0.0,1.720733333333333,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-19,TR,Adana,24.0,1013.0,53.5,15.0,11.8,5.0,0.0,,Unknown,0,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-20,TR,Adana,20.5,1016.0,83.0,17.0,11.8,5.0,0.0,,Unknown,0,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-21,TR,Adana,21.0,1018.0,75.5,16.0,11.8,5.0,0.0,,Unknown,0,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-22,TR,Adana,22.0,1016.5,62.0,14.0,11.8,5.0,0.0,,Unknown,0,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-23,TR,Adana,23.0,1015.0,51.0,13.0,11.8,5.0,0.0,,Unknown,0,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-24,TR,Adana,23.0,1013.0,57.5,13.0,11.8,5.0,0.0,,Unknown,0,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-25,TR,Adana,22.0,1013.5,60.0,14.0,11.8,5.0,0.0,1.1988666666666667,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-26,TR,Adana,23.0,1014.0,58.5,14.0,11.8,5.0,0.0,1.3392444444444445,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-27,TR,Adana,22.5,1011.5,60.0,13.5,11.8,5.0,0.0,1.2554555555555553,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-28,TR,Adana,21.0,1013.0,67.5,14.0,11.8,5.0,0.0,1.3568777777777776,Polluted / Unhealthy,2,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-29,TR,Adana,21.0,1014.0,56.5,13.0,11.8,5.0,0.0,1.234677777777778,Polluted / Unhealthy,2,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-30,TR,Adana,21.5,1015.0,61.0,13.0,11.8,5.0,0.0,1.1691222222222222,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-31,TR,Adana,21.5,1015.0,59.0,12.5,11.8,5.0,0.0,1.2491555555555556,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-01,TR,Adana,20.0,1014.0,63.5,13.5,11.8,5.0,0.0,1.5170666666666668,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-02,TR,Adana,22.6,1014.0,72.0,14.5,11.8,5.0,0.0,1.306422222222222,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-03,TR,Adana,21.5,1014.0,79.5,16.5,11.8,5.0,0.0,1.055877777777778,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-04,TR,Adana,21.0,1015.0,82.0,18.0,11.8,5.0,0.0,1.0908,Polluted / Unhealthy,2,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-05,TR,Adana,20.5,1014.5,79.5,16.0,11.8,5.0,0.0,1.0670444444444445,Polluted / Unhealthy,2,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-06,TR,Adana,21.0,1015.0,80.0,17.5,11.8,5.0,0.0,0.9654555555555555,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-07,TR,Adana,20.5,1018.0,82.0,17.0,11.8,5.0,0.0,1.7278777777777776,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-08,TR,Adana,19.5,1017.5,70.5,14.5,11.8,5.0,0.0,1.8374111111111109,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-09,TR,Adana,20.5,1016.0,77.5,14.0,11.8,5.0,0.0,1.4939444444444445,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-10,TR,Adana,19.0,1016.0,74.5,13.0,11.8,5.0,0.0,1.4678444444444443,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-11,TR,Adana,20.0,1018.0,66.0,13.0,11.8,5.0,0.0,1.5410222222222223,Polluted / Unhealthy,2,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-12,TR,Adana,19.0,1017.0,55.5,10.0,11.8,5.0,0.0,1.7831555555555554,Polluted / Unhealthy,2,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-13,TR,Adana,20.0,1016.0,52.0,9.5,11.8,5.0,0.0,2.4903666666666666,Hazardous,3,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-14,TR,Adana,18.5,1012.0,65.0,13.0,11.8,5.0,0.0,1.7780222222222222,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-15,TR,Adana,18.0,1014.0,79.5,14.0,11.8,5.0,0.0,1.2760111111111112,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-16,TR,Adana,19.5,1014.0,79.5,16.0,11.8,5.0,0.0,1.3885111111111113,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-17,TR,Adana,17.0,1015.0,44.0,4.5,11.8,5.0,0.0,1.9112962962962963,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-18,TR,Adana,19.0,1011.0,61.0,10.5,11.8,5.0,0.0,,Unknown,0,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-19,TR,Adana,19.0,999.0,42.0,4.5,11.8,5.0,0.0,,Unknown,0,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-20,TR,Adana,14.5,1006.0,34.0,-0.5,12.8,5.0,0.0,,Unknown,0,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-21,TR,Adana,13.5,1018.0,44.5,0.5,12.8,5.0,0.0,0.4201555555555555,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-22,TR,Adana,16.0,1022.0,39.0,3.0,12.8,5.0,0.0,1.2642083333333334,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-23,TR,Adana,15.5,1017.0,42.0,4.0,12.8,5.0,0.0,0.5999666666666666,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-24,TR,Adana,14.5,1013.0,70.0,8.0,12.8,5.0,0.0,,Unknown,0,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-25,TR,Adana,14.5,1007.5,76.0,10.0,12.8,5.0,0.0,1.498788888888889,Polluted / Unhealthy,2,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-26,TR,Adana,17.0,1002.6,86.0,14.5,11.8,5.0,0.0,1.4122555555555554,Polluted / Unhealthy,2,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-27,TR,Adana,13.5,1009.0,44.0,1.5,9.2,5.0,0.0,0.8334888888888891,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-28,TR,Adana,10.0,1020.0,55.0,0.0,9.2,5.0,0.0,0.7236444444444444,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-29,TR,Adana,13.5,1021.0,62.0,5.5,9.2,5.0,0.0,1.2176333333333333,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
